id,member,nickname,rating,contents,menus,dateText
2020081200175776,171126003515,나미꼬,4,"오랜만에 시켰는데 밥이랑 먹으니 맛나네요 예전보다 좀 퍽퍽하고 소스도 적어진듯해요~",양념치킨,"이번 달"
2020081200174186,160227001947,nsk7****,5,"거리가 있어 걱정했는데 뜨겁게 잘 먹었네요~
숯불맛이 난다고 엄마가 맛있어하셨어요.
서비스도 잘마실게요~",순살양념치킨,"이번 달"
2020081200160555,150419003086,jjon****,5,맛있어요.^^~~,순살소금구이,"이번 달"
2020081200085383,190215015514,영훈이,5,"너무 배고파서 급하게 먹느라 사진을 못 찍었네요. 역시나 언제 시켜도 맛있네요. 특히 밥이랑 같이 먹으면 더 맛있어요",순살양념치킨,"이번 달"
2020081200087259,181028002043,코또까,5,"맛있게 잘 먹었습니다~~~!!!^^",순살양념치킨,"이번 달"
2020081200077699,141128001514,맛있는또띠아,5,"치밥은 역시 지코바
맛나요!",순살양념치킨,"이번 달"
2020081100220300,150829003082,junj****,5,"언제먹어도 양도많고 맛나요~~ 떡사리도 쫄깃하니 넘 맛나요~~ 숯불치킨중에 젤강추해요: 잘먹었습니다:",양념치킨,"이번 달"
2020081100136327,180114023691,문스타,5,"치킨도 맛있지만 밥으로 비벼먹는 맛도 꿀맛이에요
자주 시켜먹을 것같아요^^
넘 넘 맛있어요
밥도 주셔서 치킨도 잘 먹고 양념까지 순삭~~^^",순살양념치킨,"이번 달, 수정됨"
2020081100074558,180403002470,아배고프자냐,5,,순살양념치킨,"이번 달"
2020081100004648,170523006248,dusw****,5,맛잇어용~~~,순살양념치킨,"이번 달"
2020081100000068,180120002592,고주원,5,"지코바 자체도 맛있는데 송파1호점이 잠실에선 젤 맛있어요~ 감사합니당",순살양념치킨,"이번 달"
2020081000222293,201308010040,songee12,5,"떡은 탄 부분이 좀 있어서 쓰긴 했는데 그래도 닭은 맛있었어요! 잘먹었습니다~!",순살양념치킨,"이번 달"
2020081000224057,190418008424,흰토끼,5,"지코바 원래도 좋아하지만 특히 송파1호점 베스트입니당!!",순살양념치킨,"이번 달"
2020081000179095,180127004289,코팩,5,항상맛있습니다,순살양념치킨,"이번 달"
2020081000178040,181021020432,dwun****,5,"짭짭하고 매콤하고 맛있었어오",순살양념치킨,"이번 달"
2020081000158244,180727013554,배민학,5,"지코바,,,, 역시 맛있는 치킨입니다! 정말 잘먹었어요^^",순살양념치킨,"이번 달"
2020081000131778,150322001737,suba****,5,"맵게 해달라고 부탁드렸는데 동남아고추 어어엄청 넣어주심 ㅋㅋㅋ떡사리도 많이 주셔서 맛있게 잘 먹었어요~ 만두 데워서 같이 먹었네요 ㅎㅎ",순살양념치킨,"이번 달"
2020081000064333,181007015202,아하,5,"치밥엔 지코바! 낮부터 먹을수 있어 행복했어여~",순살양념치킨,"이번 달"
2020080900338120,171220012092,암스틸헝그리,5,"역시 지코바..👍👍👍",순살양념치킨,"이번 달"
2020080900308040,180825001033,좡은,5,"아주 맛나여 떡이 진짜쫄깃 떡사리추가하는 이유가있네여ㅋ
순살이라 느낌적인 느낌ㅋ양이 좀 적어여ㅋㅋ",순살양념치킨,"이번 달"
2020080900277555,171216000121,가편,5,"다먹고 밥까지 맛있게 먹었습니다 !",순살양념치킨,"이번 달"
2020080900249839,180223008268,임두희,5,"너무 맛잇엇는데...
보통맛 시켯는데 매운맛이 온거엿어요ㅜㅜ
달달한 거 먹구싶엇지만 오래 기다려야할거갘아서 그냥 연락없이 맛잇게 먹엇습니당 :",순살양념치킨,"이번 달"
2020080900239735,180414018493,냠냠,5,"역시 맛있어요!!!
쏘맥에 딱 이예용 ♡
빗길에도 빨리 배달해 주셔서  감사합니다 ♡",순살양념치킨,"이번 달"
2020080900215244,160126002009,acze****,5,"맛있어요 굿굿",순살양념치킨,"이번 달"
2020080900173903,171102005331,jessica,5,"저녁먹고 안주로 시켰는데도 역시 너무 맛있어요
역시는 역시",순살양념치킨,"이번 달"
2020080900161018,190717010047,송사,5,"중간맛 너무맵지도않고 정말맛있었어요 서비스 떡 양도 엄청많이주셔서 감사합니다!!❤️❤️👍",순살양념치킨,"이번 달"
2020080900158481,180323012001,강피치,5,"배달도 너무 빠르고 야밤에 맛있게 먹고 자네용 양도 푸짐하고 떡사리까지 완전 JMTGR",양념치킨,"이번 달"
2020080900145497,170608005955,hell****,5,"언제 먹어도 맛있는 지코바 양념 ㅠㅠ
어떤날은 살짝 매콤하게 먹고 또 어떤날은 순한맛으로 폭풍 흡입해요ㅋㅋ 집에 밥해놓은 게 없었는데 밥 서비스 정말 감사합니다. 오늘도 빗소리 들으며 맛있게 잘 먹었습니당!!!",순살양념치킨,"이번 달"
2020080900113307,171119010198,언제나처음처럼,5,"전 지방 살고 동생네 집에 시켜 줬는데
양 많고 서비스 좋다고 칭찬일색 입니다
맛도 좋고 최고라고 하네요
자주 시켜 먹어야겠네요",양념치킨,"이번 달"
2020080900110138,180110013107,호잇두잇,5,"믿고먹는 지코바!!",순살양념치킨,"이번 달"
2020080900087823,190330003085,지니지니,5,"너무 맛있게먹었어요! 맛있게 매운맛이예요 잘먹었습니다!",순살양념치킨,"이번 달"
2020080900069728,171117006937,Limetree,5,"아흐 근 이주간 지코바먹고싶다먹고싶다노래를부르다 주말 11시반되자마자 주문했습니다.
이른시간에도 맛있게만들어주셔서 너무 감사합니다! 잘먹었어요!!",순살양념치킨,"이번 달"
2020080900046248,190813006457,성실실한사업가,1,"양념통닭 보통 맛 시켰습니다.
한마디로 두조각 먹고 다 버렸습니다.
배달 왔을 때 양념에 물 탄 것 처럼 바닥에 물이 흥건하고 닭에 양념은 하나도 안배어 있었습니다.
도저히 먹을 수가 없어서 가게에 전화하니 배달 중 수중기로 인해서 그렇다고 합니다.
더불어 배달거리가 더 길면 수중기가 더 생기는데 제가 배달시킨 지역이 잠실이라 더 많이 생겨서 그렇다고 사장님께서 애기하시더군요.
그래서 그럼 이 상태로 먹어야 되냐고 여쭤보니 원래 배달 상 거리가 길어지면 그렇다며 죄송하다는 말과 함께 아무런 조치가 없었습니다.
그래서 두조각 먹고 다 버렸습니다.
사장님이 이 글을 보신다면 잠실쪽은 배달 하지 않으셨으면 좋겠습니다.
제품에 맛과 퀄리티가 '배달 거리'로 인해 달라진다면 거리가 먼 지역은 제품 특성상 하지 않아주셨으면 합니다.
프렌차이즈라늡 것이 어딜가나 똑같은 맛을 제공해주는 것인데 조금이라도 매출을 올리고 자 맛과 퀄리티를  떨어 트리면서 까지 하지 않길 당부드립니다.",양념치킨,"이번 달"
2020080900026378,170203006289,곰팅이,5,"역시 개꿀맛이네용 치밥의원조",순살양념치킨,"이번 달"
2020080900022935,200622008605,밥주세여,5,"치킨은 역시 지코바 !! 치밥까지 먹어주면 맛있어요 !",순살양념치킨,"이번 달"
2020080900011699,170121008831,딩웅,5,"배송엄청빠르고 너무먹고싶엇는데
맛있었어용 ㅎㅎㅎㅎ",순살양념치킨,"이번 달"
2020080800302021,170910004020,네넹넹,5,"맛있게 잘 먹었습니당!!!!!",양념치킨,"이번 달"
2020080800267051,181014007534,배고파죽겟다,5,"배고플때 마다 항상 시켜먹는데 늘 너무 맛있네요",순살양념치킨,"이번 달"
2020080800253211,171224022548,hwangsy103,5,"배달도 빠르고 맛있었어요 감사합니다~",순살양념치킨,"이번 달"
2020080800245257,191111011947,전문종,5,"역시 치밥은 지코바",순살양념치킨,"이번 달"
2020080800219683,190902001708,배고픈민족,5,"지코바 역시 맛있네영👍",순살양념치킨,"이번 달"
2020080800204728,180203013702,여니,5,"지코바 처음 시켜본건데 ㅜㅜ 국물 자작하니 진짜 맛있네요! 사실 첨이라 뭘 주는지 몰라 일단 공기밥이랑 콜라 추가 했는데, 기본 작은 공기밥이랑 쥬시쿨 작은거까지 원래 주시나보더라구요 ㅠㅠ 앞으로 자주 시켜먹겠습니당 감사합니다~",순살양념치킨,"이번 달"
2020080800186869,200321003935,ggaenge,5,"늘 맛있고
배달도 빨라서 좋았어요!
지코바는 사랑입니다",순살양념치킨,"이번 달"
2020080800173902,141020004466,vjvl****,5,"맛있어용ㅎㅎㅎㅎ치밥으로 마무리했습니다 
역시 지코바 최고❤️",순살양념치킨,"이번 달"
2020080800121720,200808000354,영준신,5,"너무 맛있었습니다~",순살양념치킨,"이번 달"
2020080800117599,181124001815,방이동식객,5,"변함없이 맛있게 ㅎㅎㅎㅎ",순살양념치킨,"이번 달, 수정됨"
2020080800101910,180903004165,0888888,3,"고추장멸치볶음맛이랑 비슷해요  맛있게 먹었습니당~~",순살양념치킨,"이번 달"
2020080800085806,190217013633,기이동이,5,"정말 맛있습니다!! 밥까지 비비면 정말 맛있습니다 추천합니다!!",순살양념치킨,"이번 달"
2020080800072286,190924006492,모자,5,"비오는데 따뜻하게 배달됐고,  치킨도 적당히  잘 구워져 맛있었어요.  서비스로 준 밥도 치밥으로 먹으니 짱입니다.",순살양념치킨,"이번 달"
2020080800015644,180707016193,berryberry,5,"맛있게 잘먹었어요",양념치킨,"이번 달"
2020080700253842,191113006062,hj,5,,순살양념치킨,"이번 달"
2020080700240456,141026007358,486w****,5,"잘받았어요맛있게먹었고요
바로먹는바람에 사진을못찍었어요.
치킨은지코바가 최고예요~",순살양념치킨,"이번 달"
2020080700227541,171226000457,아티,5,"치밥 이즈 베스트",순살양념치킨,"이번 달"
2020080700205678,180307001670,style4,5,"너무 맛있게 잘먹었습니다!",양념치킨,"이번 달"
2020080700154136,180309003568,문광,5,"양도 많고 너무 맛있게 잘먹었어요! 역시... 지코바는 밥이랑 같이 먹어야지 최고!",순살양념치킨,"이번 달"
2020080700115556,181215006009,며링,5,"매번 시켜먹고 매번 행복합니다👍
오늘도 맛있게 뚝딱했어요 감사합니다!!!!!",순살양념치킨,"이번 달"
2020080700109675,161217007463,jppzq,5,"너무 맛있어서 밥까지 비벼먹었어요",순살양념치킨,"이번 달"
2020080700074607,190406007106,송송,5,맛있어요~,양념치킨,"이번 달"
2020080700031694,200516017185,혜지닝,5,"꼼꼼히 포장해주셔셔 비가 많이왔는데도 뽀송하게 잘 도착했습니다^^
주변에서 밥이랑 먹음 존맛탱이라고 추천해줘서 처음시켜봤어요. 밥이랑 먹으려니 양념이 조금부족하긴했지만 왜 시켜먹으라고 했는지 알거같았습니당 번창하세요오",순살양념치킨,"이번 달"
2020080600236482,180821008423,ㅉㅁ,5,최고최고!,양념치킨,"이번 달"
2020080600224585,190527022244,안드,5,"오늘도 맛있게 푸짐하게 잘 먹었습니다 
감사합니다 ㅎㅎ",순살양념치킨,"이번 달"
2020080600205981,180721022334,ckdq****,5,"맛좋습니다ㅎ 다음에도 시켜먹을게요",순살양념치킨,"이번 달"
2020080600199794,201406161352,dhki****,4,"빨리 갖다주셔서 감사합니당 떡사리도 엄청 넣어주셔서 잘 먹었어요",순살양념치킨,"이번 달"
2020080600173140,171212008446,bion****,5,"이벤트로주신 똑사리도많아주시고 양념이매콤하니맛있네요 ^^자주시켜먹을께요",양념치킨,"이번 달"
2020080600145087,161213002589,서형준,5,"정말맛있게잘먹었습니다~ 다만 물렁뼈같은게 조금 섞여있었어요. 그점제외하면 정말맛있습니다",순살양념치킨,"이번 달"
2020080600137879,201403010033,duckkk,5,"따뜻하게 배달되어 맛있게 잘 먹었습니다 ~ 또 주문할게요 ~",순살양념치킨,"이번 달"
2020080600112575,150711003394,홈런볼,5,"요청사항 남기지도 않았는데
떡 말랑말랑하게 익혀주셔서 감사해요 
먹는 내내 감동이에요ㅎㅎ
치킨도 부드럽고 양념도 입에 착 붙는게
오늘도 맛나게 잘 먹었습니다 ~
쥬시쿨로 마무리 감사합니당",순살양념치킨,"이번 달"
2020080600119350,151120002018,duja****,5,"역시 소문대로 맛있네요 자주 시켜먹을것 같아요",순살양념치킨,"이번 달"
2020080600112306,161203005850,뉴뉴뉴,5,"역시 지코바 맛있어요 양도많고 
떡사리도 추가안했는데 진짜 많이 들어있어요",순살양념치킨,"이번 달"
2020080600054279,161127015878,먕듀뜨,5,"진짜 존맛... 지코바는 순살이죠!",순살양념치킨,"이번 달, 수정됨"
2020080600037573,180319009348,소공남,5,"지코바 치킨을 처음으로 먹어 보았습니다.
공기밥과 먹으면 더 맛있었을 것 같지만, 이녀석 밥이 있었다면 밥도둑이 되었을 것 같아서 참았습니다.
치킨과 함께 있던 떡사리도 적당히 잘 익었고, 참 쫄깃했네요. 일반인들에게는 맵기정도는 보통맛이 적당한 것 같습니다.",양념치킨,"이번 달"
2020080600034209,160607002399,gywl****,5,맛잇어용!,양념치킨,"이번 달"
2020080600004734,190111011672,사쿠라,5,"마싯어요 근데 무조건 순살하는게 정답임 뼈 하면 나중에 치밥 해서 먹을따 귀찮음",양념치킨,"이번 달"
2020080600009381,170425001111,루루,5,"넘 맛있어요!! 
또 시킬께요~~",순살양념치킨,"이번 달"
2020080500247619,170721002140,코리헨리,5,"비오는데 너무 먹고 싶어서 시켜먹었어요 안전하게 가져다 주셔서 감사합니다!! 집에 있는 라면 사리 넣어 먹었어요 완전 맛있음",순살양념치킨,"이번 달"
2020080500210755,190425011744,꾸끼,5,"지코바오랫만에주문해봤는데 맛있었어요 잘먹었습니다",순살양념치킨,"이번 달"
2020080500186003,190515020529,최기사,5,"너무 맛있게 먹었습니다~~
조만간 또 시켜먹을게요^^",순살양념치킨,"이번 달"
2020080500159765,200701010973,그런데드라군,5,"양념(뼈 과 순살을 동시에 시켰다. 역시 둘다 맛있었다. 다만 뼈는 양념이 아래에만 모여있어서 다음에 하실때는 위에 얹어져서 양념이 골고루 베겨져 있었으면 한다. 순살은 닭에 칼집을 내어 양념이 잘들어가 있는데 뼈는 그렇지 않아 아쉬웠다. 하지만 만족한다. 리뷰를 쓴다고 약속했고 떡사리를 많이 주셨다. 콜라도 1.25L 서비스로 주었다. 가족끼리 좋은 저녁식사를 해서 좋았다. 배달도 30~40분 내외로 보통이었으며 배달기사도 친절했다. 배달과정에서 양념이 새는 손실은 발생하지 않았다. 전체적으로 만족하며 다음에도 또 시킬것이다.",양념치킨,"이번 달"
2020080500157599,180909017118,소요이선,5,"지인 소개로 시켜본 지코바치킨.
역시 소문대로 너무 맛있게 먹었습니다~",소금구이,"이번 달"
2020080500152338,201312131382,맛집만리뷰,5,"진심맛있어요 진심!!레알밥도둑!!",순살양념치킨,"이번 달"
2020080500040119,180224010224,mischa,4,"기대했던 맛이 아니었지만 먹을만했어요 떡 서비스 많이 넣어주셔서 감사합니다",순살양념치킨,"이번 달"
2020080500020666,190902005965,yeonyi,5,"헉....미친듯이 먹느라 사진찍는걸 까먹었어요 힝..맛은 대존맛 매우 매우 맛나네요. 왜그렇게 인기있는지 알겠더라구요 ㅎㅎ 양념도 넉넉해서 밥 열심히 비벼먹었어요. 지금도 생각하니 침고이는데 조만간 또 주문하러 올게요. 맛있게 만들어 주셔서 감사합니다.",순살양념치킨,"이번 달"
2020080400255280,171025002817,소원,5,"배달이 예정된 시간보다 더 늦게 도착했어요
70분 ㅠㅠ
자코바 순살 양념은 늘 언제나 항상 맛있어요
리뷰이벤트로 떡사리를 적었는데 쥬시쿨이 왔네요^^
참,양념에 다진 고추가 정말 맛있는데 오늘은 거의 없네요 ㅠㅠ",순살양념치킨,"이번 달"
2020080400238949,190606009215,Um2,5,"너무 맛있어요!! 밥이랑 같이먹으니까 최고에요....",공기밥,"이번 달"
2020080400242370,141101002599,ujlo****,5,"잘 먹었습니다~ 많이 챙겨주셔서 감사해요^^",순살양념치킨,"이번 달"
2020080400231720,170917012105,얌얌,4,"처음먹어봤는데 너무 맛있어요!! 앞으로도 자주 시켜먹을게요~ 근데 살짝 짜서 아쉬워요ㅠㅠ",순살양념치킨,"이번 달"
2020080400174973,181028002043,코또까,5,"오늘도 맛있게 잘 먹었습니다^^",순살양념치킨,"이번 달"
2020080400160896,160522002665,leb9****,5,최고!!!!,순살양념치킨,"이번 달"
2020080400145680,190407015317,치킨피자햄버거,5,"맛있어요!! 역시 치밥은 지코바",순살양념치킨,"이번 달"
2020080400105596,161204008026,경이,5,"사장님이랑 배달하시는분 엄청친절하시고 너무 맛있어요! 담에 또 시켜먹을게요!",순살양념치킨,"이번 달"
2020080400068645,150618000981,미래사업가,5,"처음시켜봤는데 맛있었어요 입맛까다로운 저희부모님과 남자친구가 엄청맛있다고하네용ㅎㅎ 자주시켜먹을게요!!",순살양념치킨,"이번 달"
2020080400010697,180327008611,그라체,5,"순살이 더 좋아요 뼈있는거보다 잘먹었습니",순살양념치킨,"이번 달"
2020080300241308,171112015357,꾸락키,5,"맛잇어욤 ㅎㅎ 셋이서 가볍게먹기좋은 사이즈이고여 ㅎㅎ 비오는날 땡겨서 먹었어요 ㅎ",순살양념치킨,"이번 달"
2020080300214952,201406062675,룰루,5,"뭐먹을까?고민될땐 지코바",순살양념치킨,"이번 달"
2020080300212413,180317010072,류리정,4,"맛있어요 좀짜긴하지만 햅반이랑 슥삭했어요bb근데순살아여도 양이좀 적네요ㅜㅠㅠ",순살양념치킨,"이번 달"
2020080300206378,200622002509,naya****,5,,순살양념치킨,"이번 달"
2020080300200354,161202005081,hjo1****,5,"항상 맛있게 먹었었는데 오늘은 쫌 아쉽네요ㅠ 음료도 콜라 대짜리로 변경한건데 쿨피스가 2개오고 소스가 다 굳은 상태로 치킨에 다 묻어있어서 너무 짰어요....",양념치킨,"이번 달"
2020080300183499,190524005087,수리수리,4,"한달도 안되서 두번째 주문해서 먹었어요. 넘맛있어요. 하지만 처음 주문했을때도 양이 아쉬웠는데 양이 더 적어진것 같아서 ㅠㅠ 떡사리 빼면 진짜 얼마안돼요",순살양념치킨,"이번 달"
2020080300176978,171220006340,옴뇽뇽,5,맛있어용~,순살양념치킨,"이번 달"
2020080300129082,190223003282,jya5****,5,"지코바 처음 시켜봤는데 너무 맛있었어요~!
떡추가 했는데 떡 양도 많고 이제 여기서만 시켜먹을래용",순살양념치킨,"이번 달"
2020080300061851,190320001151,폭군,5,"맛있어서 또 시켜먹었네요~",순살양념치킨,"이번 달"
2020080300056319,141217010351,rim8****,5,"밥까지 비벼서 맛나게 먹었네요~~감사합니다^^",순살양념치킨,"이번 달"
2020080200326544,170305002967,alta****,5,맛있었습니다,순살양념치킨,"이번 달"
2020080200274750,181014005084,예롱,5,맛있어요!!,순살양념치킨,"이번 달"
2020080200260835,171217015745,JK,5,,순살양념치킨,"이번 달"
2020080200205438,180130005967,월향,4,"맛있네요~ 사람들은 밥하고먹지만 저는 면사리가 더 잘어울릴것같은 맛이었어요 순살은  둘이서먹기엔 양이 살짝 부족하네요 서비스로 큰 콜라 주셔서 감사합니다 ^^",순살양념치킨,"이번 달"
2020080200169051,191229012529,잘먹겠습니다,5,"예상보다 배달도 빠르게 왔고 맛있게 잘 먹었습니다! 엄청 맵게 해달라고 요청 드려서 고추 팍팍 넣어주셨더라고요 조금 더 매운걸 원했지만 생맥주랑 맛있게 잘 먹었어요! :",양념치킨,"이번 달, 수정됨"
2020080200156123,180208007134,KIMD,5,"맛있게 잘 먹었습니다~~",순살양념치킨,"이번 달"
2020080200140448,180124016057,koala,5,"매운맛으로 주문했는데 많이 맵진 않았어요. 딱 적당한 매콤 ! 밥에 비벼먹으려구 양념 많이 부탁드렸는데 양념이 적어서 조금 아쉬웠어요. 다른건 다 만족! 떡사리도 서비스로 듬뿍 넣어주시고 배달도 빨라서 좋았어요. 다음에 또 주문할게요^^",순살양념치킨,"이번 달"
2020080200068153,180530009851,잠실지박령,5,"지코바 처음 먹어봤는데 역시 맛있었어요 !!! 잘먹었습니다 ~~~",순살양념치킨,"이번 달"
2020080200024720,180530007568,동이리,3,"주문순으로 시켰는데..,신뢰가안가네요ㅜ
구운거맞는지ㅜ아님 삶은건지구분이 잘안가요ㅜㅜ",순살소금구이,"이번 달"
2020080200019370,201406114484,awesome,5,"야식으로 최고, 지코바 없이 어찌 살죠?
잘 먹었습니당",순살양념치킨,"이번 달"
2020080100251515,200502015085,냠냠,5,"역시 지코바!! 기대 안했던 ?? 소금구이도 맛있었어요 대박",순살양념치킨,"이번 달"
2020080100244911,171217015859,figtea,5,"맛있어요! 공기밥도 흑미밥!!! 떡도 많아용 배달도 괜찮구요",순살양념치킨,"이번 달"
2020080100239782,180109010620,민지민아맘,4,"오늘 치밥생각에 양념을 주문햇엇는데 양념이 조금 새어 좀 싱거웠어요.다음에는 소스좀 넉넉히주세요.",양념치킨,"이번 달"
2020080100182835,180327006204,kj73****,5,"항상 맛있게 잘 먹고 있습니다😋",순살양념치킨,"이번 달"
2020080100183452,180821014461,냠냠,5,"사진은 못찍었지만 치밥해서 맛있게 먹었어요~~",순살양념치킨,"이번 달"
2020080100179968,190727018079,스카,5,"맛잇게 잘 먹엇어용!",순살양념치킨,"이번 달"
2020080100175572,200101016703,또를를,3,"음...지금까지 먹어본 지코바중에 젤 맛없었어요ㅠㅠㅠㅜ싱겁고 살도 뻑뻑해여",순살양념치킨,"이번 달"
2020080100173879,200519009203,냥냥이식빵,5,"지코바 처음 먹어보는데 매력있어요! 불맛도 나고 살도 실하네여 보통맛시켰는데 다음에는 매운맛 먹어봐야겠어욥",양념치킨,"이번 달"
2020080100168683,181229001544,요니,4,"밥이랑 먹으니 맛있어요",순살양념치킨,"이번 달"
2020080100151691,181207004002,정여니,5,"맛있어용 ~~ 떡도 많이 주시고~~",양념치킨,"이번 달"
2020080100131019,171101000869,로얄개미,2,"배송기사님이 넘어지셨는지 아님 난폭운전인진 몰라도
이상태로 왔네요..",순살양념치킨,"이번 달"
2020080100127886,150401002415,맛있당,5,"믿고먹는 지코바.....",순살양념치킨,"이번 달"
2020080100124460,181028002043,코또까,5,,양념치킨,"이번 달"
2020080100062969,190320001151,폭군,5,"너무 맛있게 잘 먹었습니다~^^",순살양념치킨,"이번 달"
2020080100040280,180214007101,쭈똥팔구,5,"여기 지코바가 젤 맛남 ㅎㅎ",순살양념치킨,"이번 달"
2020080100038205,180214006327,ldh9****,5,"우와 지코바 진짜 오랜만에 시켰는데, 이렇게 맛있을수가.... 진짜 밥까지 싹싹비벼서 남김없이 먹었네요ㅜㅜ 너무 맛있었어요!! 사진은 급하게 먹다가 찍어서ㅜㅜ",순살양념치킨,"이번 달"
2020080100010614,180829010909,영준,5,"다른지점에서시켜먹다 송파1호점 오늘 처음시켜봤는데 앞으로는 여기서만 시켜먹을거같아요.",양념치킨,"이번 달"
2020073100193481,200202005811,기가,5,"진짜맛있어요 마지막에 국물에 컵라면사리 삶아서 비벼드세요",순살양념치킨,"지난 달"
2020073100189389,180519005685,혜죠옹,5,"500ml 맥주 넘 좋네요
치킨은 말할게없죠
금요일 육퇴 후 혼맥+치밥은 진리(살찌는^^",양념치킨,"지난 달"
2020073100188212,180129006126,cccc****,5,"배달도 빠르고 맛있었어요~~!!!",순살양념치킨,"지난 달"
2020073100162820,181216001895,제푸횽,5,"치밥으로는 최고입니다.",순살양념치킨,"지난 달"
2020073100147038,171210030259,끼끼마앙,4,"맛있어용! 근데 좀 더 매콤했으면 좋을 거 같아요",양념치킨,"지난 달"
2020073100123188,191223012174,유우,5,"계속계속 먹고 싶네요
지코바 짱! ㅠㅠ",순살양념치킨,"지난 달"
2020073100118465,170730001607,kimy****,5,"역시 맛있습니다👍🏻",순살양념치킨,"지난 달"
2020073100108932,190815030481,끼언니,5,,순살양념치킨,"지난 달"
2020073100081062,200731003115,태곰이,5,"매웠지만 맛있게 매웠습니다~좀 더 달아도 맛있을것 같아요~!!",양념치킨,"지난 달"
2020073100065351,181007019334,송파동DK,4,"지코바 매운맛 시켰는데요
왜 전보다 덜 매워진것 같죠ㅠㅠ
오늘은 양념이 덜배었다해야하나? 묽었다해야하나
암튼 평소보다 진하지않아서 아쉬웠어요
그치만 요청사항대로 소스 넉넉히 주셔서
계속 찍어가면서 먹었습니다
맛은 역시 맛있었구요 담번엔 더맵고 진한소스이길 바래봅니다",양념치킨,"지난 달"
2020073100058064,170325006134,96je****,5,"오픈시간 기다려서 시켰는데,
처음 먹어봤는데 맛있어용❤️",순살양념치킨,"지난 달"
2020073100027473,180407010988,jseon,5,"오랜만에 주문해서 먹었는데 전보다 더 맛있어진것 같아요. 양도 좀 많아진것 같고 ㅎㅎ 어제먹었는데 오늘 또먹고싶어용☺️☺️",양념치킨,"지난 달"
2020073000213306,180114032809,sun9za,5,명불허전!,순살양념치킨,"지난 달"
2020073000179562,190902003044,밍졩,4,"처음 지코바 먹어봤는데 역시 맛있네요 !! 근데 밥이 좀 딱딱해서 ㅠㅠ 아쉬웠어요 ㅠㅠㅠ 그래도 치킨 맛은 굿이였습니다 ☺️☺️☺️",양념치킨,"지난 달"
2020073000180023,181130003898,조보아,5,"항상 맛잇게 먹어요 ㅎㅎ",순살양념치킨,"지난 달"
2020073000173247,191214009367,용이,5,"밥 비벼먹는게 맛있어서 요즘은 지코바만 시켜먹어요!!
너무 맛있어요",순살양념치킨,"지난 달"
2020073000174191,171103000096,밥풀두숟가락,5,"진짜 너무 맛잇네요 ㅠㅠ
지코바 치밥은 진리입니다..",양념치킨,"지난 달"
2020073000166622,180208004211,특급,5,"맛있고 떡사리 너무 좋았어요!
생각보다 배달도 빨리왔습니다",순살양념치킨,"지난 달"
2020073000166512,200104019317,무장공비,5,"지코바는 항상 정답입니다",양념치킨,"지난 달"
2020073000165485,150131014647,pooh****,5,"지코바 처음 먹어봤어요 
늘 유명하다고 말은 많이 들었는데 
이제야 먹어보았네요 
진짜 밥이 필수네요 ㅎㅎ
순한맛인데도 매콤하고 떡사리는 
리뷰참여 이벤트로 받았는데 엄청 넉넉해요 
떡도 정말 쫄깃하고 순살도 다리살이라
너무 좋아요 양념 남겨서 다음날 볶음밥 해먹고
싶을정도로 양념 귀하네요 
자주 자주 시킬것 같아요!",순살양념치킨,"지난 달"
2020073000150317,181006011914,로네,5,"치밥은 지코바라는 이야기를 전에 들었는데 이제야 먹어보네요 ㅎㅎ 양념도 넉넉하고 너무 맛있게 잘먹었습니다. 떡사리가 최고네요♡",양념치킨,"지난 달"
2020073000129311,201303090368,호이리,5,"오랜만에 시켰는데도 여전히 맛나네용ㅎㅎ",순살양념치킨,"지난 달"
2020073000108946,171219006605,youjeong,5,"주에 한번은 시켜먹는것같아요! 
항상 너무 맛있어요🥰
다음에 또 시켜먹겠습니댜",순살양념치킨,"지난 달"
2020073000108453,191214015833,그린바바바,5,"30분동안 고민해서 골랐는데 그만큼의 보람이 있는 맛이었어요! 맛있게 잘 먹었습니다:",양념치킨,"지난 달"
2020073000079237,181124001815,방이동식객,5,"항상 밥이랑 맛있게 먹었습니다 ㅎㅎㅎ",순살양념치킨,"지난 달"
2020073000057218,171212021545,문현수,5,"잘 먹었습니다 ~~~~~",순살양념치킨,"지난 달"
2020073000049669,190219006932,영만이,5,"맛있었어요 근데 떡사리 2개추간데 너무 적었네요",양념치킨,"지난 달"
2020073000042139,190530005020,두두콩,5,"병원에서 먹고싶어서 시켜먹었는데 너무 맛나게 먹었어요~~~",순살양념치킨,"지난 달"
2020072900234092,170213003087,138l****,5,"역시 지코바👍 양념
비와서 시간 여유있게 주문했고
50분 예상떴는데 35분만에 왔어요.

소스가 상자밖으로 흘러 박스도 젖고~ 봉지에 같이 묻어온건 아쉽지만
맛은 역시 맛있어요
치밥까지~ 또 시켜먹을거에요.",순살양념치킨,"지난 달"
2020072900212872,190422002587,하이루,5,,순살양념치킨,"지난 달"
2020072900198761,180522013010,봄봄봄봄봄이왔어요,5,"잘 먹었습니다",순살양념치킨,"지난 달"
2020072900191155,170314004281,홈런볼,5,"겁나 맛있음 서비스도 최고",순살양념치킨,"지난 달"
2020072900177666,160723015775,미식러,5,"밥까지 비벼먹었다.... 맛남ㅠㅠ",순살양념치킨,"지난 달"
